date,location,new_cases,new_deaths,total_cases,total_deaths
2020-03-08,Slovenia,3.0,0.0,12.0,0.0
2020-03-09,Slovenia,4.0,0.0,16.0,0.0
2020-03-10,Slovenia,7.0,0.0,23.0,0.0
2020-03-11,Slovenia,8.0,0.0,31.0,0.0
2020-03-12,Slovenia,26.0,0.0,57.0,0.0
2020-03-13,Slovenia,0.0,0.0,57.0,0.0
2020-03-14,Slovenia,84.0,0.0,141.0,0.0
2020-03-15,Slovenia,0.0,0.0,141.0,0.0
2020-03-16,Slovenia,78.0,0.0,219.0,0.0
2020-03-06,South Africa,0.0,0.0,1.0,0.0
2020-03-07,South Africa,0.0,0.0,1.0,0.0
2020-03-08,South Africa,1.0,0.0,2.0,0.0
2020-03-09,South Africa,1.0,0.0,3.0,0.0
2020-03-10,South Africa,4.0,0.0,7.0,0.0
2020-03-11,South Africa,0.0,0.0,7.0,0.0
2020-03-12,South Africa,6.0,0.0,13.0,0.0
2020-03-13,South Africa,4.0,0.0,17.0,0.0
2020-03-14,South Africa,0.0,0.0,17.0,0.0
2020-03-15,South Africa,21.0,0.0,38.0,0.0
2020-03-16,South Africa,13.0,0.0,51.0,0.0
2020-02-01,Spain,0.0,0.0,1.0,0.0
2020-02-02,Spain,0.0,0.0,1.0,0.0
2020-02-03,Spain,0.0,0.0,1.0,0.0
2020-02-04,Spain,0.0,0.0,1.0,0.0
2020-02-05,Spain,0.0,0.0,1.0,0.0
2020-02-06,Spain,0.0,0.0,1.0,0.0
2020-02-07,Spain,0.0,0.0,1.0,0.0
2020-02-08,Spain,0.0,0.0,1.0,0.0
2020-02-09,Spain,0.0,0.0,1.0,0.0
2020-02-10,Spain,1.0,0.0,2.0,0.0
2020-02-11,Spain,0.0,0.0,2.0,0.0
2020-02-12,Spain,0.0,0.0,2.0,0.0
2020-02-13,Spain,0.0,0.0,2.0,0.0
2020-02-14,Spain,0.0,0.0,2.0,0.0
2020-02-15,Spain,0.0,0.0,2.0,0.0
2020-02-16,Spain,0.0,0.0,2.0,0.0
2020-02-17,Spain,0.0,0.0,2.0,0.0
2020-02-18,Spain,0.0,0.0,2.0,0.0
2020-02-19,Spain,0.0,0.0,2.0,0.0
2020-02-20,Spain,0.0,0.0,2.0,0.0
2020-02-21,Spain,0.0,0.0,2.0,0.0
2020-02-22,Spain,0.0,0.0,2.0,0.0
2020-02-23,Spain,0.0,0.0,2.0,0.0
2020-02-24,Spain,0.0,0.0,2.0,0.0
2020-02-25,Spain,0.0,0.0,2.0,0.0
2020-02-26,Spain,0.0,0.0,2.0,0.0
2020-02-27,Spain,10.0,0.0,12.0,0.0
2020-02-28,Spain,13.0,0.0,25.0,0.0
2020-02-29,Spain,7.0,0.0,32.0,0.0
2020-03-01,Spain,13.0,0.0,45.0,0.0
2020-03-02,Spain,0.0,0.0,45.0,0.0
2020-03-03,Spain,69.0,0.0,114.0,0.0
2020-03-04,Spain,37.0,0.0,151.0,0.0
2020-03-05,Spain,47.0,0.0,198.0,1.0
2020-03-06,Spain,59.0,2.0,257.0,3.0
2020-03-07,Spain,117.0,2.0,374.0,5.0
2020-03-08,Spain,56.0,0.0,430.0,5.0
2020-03-09,Spain,159.0,5.0,589.0,10.0
2020-03-10,Spain,435.0,18.0,1024.0,28.0
2020-03-11,Spain,615.0,8.0,1639.0,36.0
2020-03-12,Spain,501.0,12.0,2140.0,48.0
2020-03-13,Spain,825.0,36.0,2965.0,84.0
2020-03-14,Spain,1266.0,36.0,4231.0,120.0
2020-03-15,Spain,1522.0,16.0,5753.0,136.0
2020-03-16,Spain,2000.0,152.0,7753.0,288.0
2020-01-28,Sri Lanka,0.0,0.0,1.0,0.0
2020-01-29,Sri Lanka,0.0,0.0,1.0,0.0
2020-01-30,Sri Lanka,0.0,0.0,1.0,0.0
2020-01-31,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-01,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-02,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-03,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-04,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-05,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-06,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-07,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-08,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-09,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-10,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-11,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-12,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-13,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-14,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-15,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-16,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-17,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-18,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-19,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-20,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-21,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-22,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-23,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-24,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-25,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-26,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-27,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-28,Sri Lanka,0.0,0.0,1.0,0.0
2020-02-29,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-01,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-02,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-03,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-04,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-05,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-06,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-07,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-08,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-09,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-10,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-11,Sri Lanka,0.0,0.0,1.0,0.0
2020-03-12,Sri Lanka,1.0,0.0,2.0,0.0
2020-03-13,Sri Lanka,1.0,0.0,3.0,0.0
2020-03-14,Sri Lanka,3.0,0.0,6.0,0.0
2020-03-15,Sri Lanka,5.0,0.0,11.0,0.0
2020-03-16,Sri Lanka,8.0,0.0,19.0,0.0
2020-03-14,Sudan,0.0,0.0,1.0,0.0
2020-03-15,Sudan,0.0,0.0,1.0,0.0
2020-03-16,Sudan,0.0,0.0,1.0,1.0
2020-03-16,Suriname,0.0,0.0,1.0,0.0
2020-02-01,Sweden,0.0,0.0,1.0,0.0
2020-02-02,Sweden,0.0,0.0,1.0,0.0
2020-02-03,Sweden,0.0,0.0,1.0,0.0
2020-02-04,Sweden,0.0,0.0,1.0,0.0
2020-02-05,Sweden,0.0,0.0,1.0,0.0
2020-02-06,Sweden,0.0,0.0,1.0,0.0
2020-02-07,Sweden,0.0,0.0,1.0,0.0
2020-02-08,Sweden,0.0,0.0,1.0,0.0
2020-02-09,Sweden,0.0,0.0,1.0,0.0
2020-02-10,Sweden,0.0,0.0,1.0,0.0
2020-02-11,Sweden,0.0,0.0,1.0,0.0
2020-02-12,Sweden,0.0,0.0,1.0,0.0
2020-02-13,Sweden,0.0,0.0,1.0,0.0
2020-02-14,Sweden,0.0,0.0,1.0,0.0
2020-02-15,Sweden,0.0,0.0,1.0,0.0
2020-02-16,Sweden,0.0,0.0,1.0,0.0
2020-02-17,Sweden,0.0,0.0,1.0,0.0
2020-02-18,Sweden,0.0,0.0,1.0,0.0
2020-02-19,Sweden,0.0,0.0,1.0,0.0
2020-02-20,Sweden,0.0,0.0,1.0,0.0
2020-02-21,Sweden,0.0,0.0,1.0,0.0
2020-02-22,Sweden,0.0,0.0,1.0,0.0
2020-02-23,Sweden,0.0,0.0,1.0,0.0
2020-02-24,Sweden,0.0,0.0,1.0,0.0
2020-02-25,Sweden,0.0,0.0,1.0,0.0
2020-02-26,Sweden,0.0,0.0,1.0,0.0
2020-02-27,Sweden,1.0,0.0,2.0,0.0
2020-02-28,Sweden,5.0,0.0,7.0,0.0
2020-02-29,Sweden,5.0,0.0,12.0,0.0
2020-03-01,Sweden,1.0,0.0,13.0,0.0
2020-03-02,Sweden,1.0,0.0,14.0,0.0
2020-03-03,Sweden,1.0,0.0,15.0,0.0
2020-03-04,Sweden,9.0,0.0,24.0,0.0
2020-03-05,Sweden,11.0,0.0,35.0,0.0
2020-03-06,Sweden,26.0,0.0,61.0,0.0
2020-03-07,Sweden,76.0,0.0,137.0,0.0
2020-03-08,Sweden,24.0,0.0,161.0,0.0
2020-03-09,Sweden,42.0,0.0,203.0,0.0
2020-03-10,Sweden,45.0,0.0,248.0,0.0
2020-03-11,Sweden,78.0,0.0,326.0,0.0
2020-03-12,Sweden,135.0,0.0,461.0,0.0
2020-03-13,Sweden,159.0,0.0,620.0,0.0
2020-03-14,Sweden,155.0,0.0,775.0,0.0
2020-03-15,Sweden,149.0,0.0,924.0,0.0
2020-03-16,Sweden,68.0,0.0,992.0,3.0
2020-02-26,Switzerland,0.0,0.0,1.0,0.0
2020-02-27,Switzerland,0.0,0.0,1.0,0.0
2020-02-28,Switzerland,5.0,0.0,6.0,0.0
2020-02-29,Switzerland,4.0,0.0,10.0,0.0
2020-03-01,Switzerland,8.0,0.0,18.0,0.0
2020-03-02,Switzerland,6.0,0.0,24.0,0.0
2020-03-03,Switzerland,6.0,0.0,30.0,0.0
2020-03-04,Switzerland,7.0,0.0,37.0,0.0
2020-03-05,Switzerland,19.0,0.0,56.0,0.0
2020-03-06,Switzerland,30.0,0.0,86.0,1.0
2020-03-07,Switzerland,123.0,0.0,209.0,1.0
2020-03-08,Switzerland,55.0,1.0,264.0,2.0
2020-03-09,Switzerland,68.0,0.0,332.0,2.0
2020-03-10,Switzerland,0.0,0.0,332.0,2.0
2020-03-11,Switzerland,159.0,1.0,491.0,3.0
2020-03-12,Switzerland,154.0,1.0,645.0,4.0
2020-03-13,Switzerland,213.0,2.0,858.0,6.0
2020-03-14,Switzerland,267.0,0.0,1125.0,6.0
2020-03-15,Switzerland,234.0,5.0,1359.0,11.0
2020-03-16,Switzerland,841.0,2.0,2200.0,13.0
2020-01-21,Thailand,0.0,0.0,2.0,0.0
2020-01-22,Thailand,0.0,0.0,2.0,0.0
2020-01-23,Thailand,2.0,0.0,4.0,0.0
2020-01-24,Thailand,0.0,0.0,4.0,0.0
2020-01-25,Thailand,0.0,0.0,4.0,0.0
2020-01-26,Thailand,1.0,0.0,5.0,0.0
2020-01-27,Thailand,0.0,0.0,5.0,0.0
2020-01-28,Thailand,9.0,0.0,14.0,0.0
2020-01-29,Thailand,0.0,0.0,14.0,0.0
2020-01-30,Thailand,0.0,0.0,14.0,0.0
2020-01-31,Thailand,0.0,0.0,14.0,0.0
2020-02-01,Thailand,5.0,0.0,19.0,0.0
2020-02-02,Thailand,0.0,0.0,19.0,0.0
2020-02-03,Thailand,0.0,0.0,19.0,0.0
2020-02-04,Thailand,0.0,0.0,19.0,0.0
2020-02-05,Thailand,6.0,0.0,25.0,0.0
2020-02-06,Thailand,0.0,0.0,25.0,0.0
2020-02-07,Thailand,0.0,0.0,25.0,0.0
2020-02-08,Thailand,7.0,0.0,32.0,0.0
2020-02-09,Thailand,0.0,0.0,32.0,0.0
2020-02-10,Thailand,0.0,0.0,32.0,0.0
2020-02-11,Thailand,1.0,0.0,33.0,0.0
2020-02-12,Thailand,0.0,0.0,33.0,0.0
2020-02-13,Thailand,0.0,0.0,33.0,0.0
2020-02-14,Thailand,0.0,0.0,33.0,0.0
2020-02-15,Thailand,1.0,0.0,34.0,0.0
2020-02-16,Thailand,0.0,0.0,34.0,0.0
2020-02-17,Thailand,1.0,0.0,35.0,0.0
2020-02-18,Thailand,0.0,0.0,35.0,0.0
2020-02-19,Thailand,0.0,0.0,35.0,0.0
2020-02-20,Thailand,0.0,0.0,35.0,0.0
2020-02-21,Thailand,0.0,0.0,35.0,0.0
2020-02-22,Thailand,0.0,0.0,35.0,0.0
2020-02-23,Thailand,0.0,0.0,35.0,0.0
2020-02-24,Thailand,0.0,0.0,35.0,0.0
2020-02-25,Thailand,2.0,0.0,37.0,0.0
2020-02-26,Thailand,3.0,0.0,40.0,0.0
2020-02-27,Thailand,0.0,0.0,40.0,0.0
2020-02-28,Thailand,0.0,0.0,40.0,0.0
2020-02-29,Thailand,2.0,0.0,42.0,0.0
2020-03-01,Thailand,0.0,0.0,42.0,0.0
2020-03-02,Thailand,0.0,0.0,42.0,1.0
2020-03-03,Thailand,1.0,0.0,43.0,1.0
2020-03-04,Thailand,0.0,0.0,43.0,1.0
2020-03-05,Thailand,4.0,0.0,47.0,1.0
2020-03-06,Thailand,0.0,0.0,47.0,1.0
2020-03-07,Thailand,1.0,0.0,48.0,1.0
2020-03-08,Thailand,2.0,0.0,50.0,1.0
2020-03-09,Thailand,0.0,0.0,50.0,1.0
2020-03-10,Thailand,3.0,0.0,53.0,1.0
2020-03-11,Thailand,6.0,0.0,59.0,1.0
2020-03-12,Thailand,11.0,0.0,70.0,1.0
2020-03-13,Thailand,5.0,0.0,75.0,1.0
2020-03-14,Thailand,0.0,0.0,75.0,1.0
2020-03-15,Thailand,0.0,0.0,75.0,1.0
2020-03-16,Thailand,39.0,0.0,114.0,1.0
2020-02-01,United Kingdom,0.0,0.0,2.0,0.0
2020-02-02,United Kingdom,0.0,0.0,2.0,0.0
2020-02-03,United Kingdom,0.0,0.0,2.0,0.0
2020-02-04,United Kingdom,0.0,0.0,2.0,0.0
2020-02-05,United Kingdom,0.0,0.0,2.0,0.0
2020-02-06,United Kingdom,0.0,0.0,2.0,0.0
2020-02-07,United Kingdom,1.0,0.0,3.0,0.0
2020-02-08,United Kingdom,0.0,0.0,3.0,0.0
2020-02-09,United Kingdom,0.0,0.0,3.0,0.0
2020-02-10,United Kingdom,1.0,0.0,4.0,0.0
2020-02-11,United Kingdom,4.0,0.0,8.0,0.0
2020-02-12,United Kingdom,0.0,0.0,8.0,0.0
2020-02-13,United Kingdom,1.0,0.0,9.0,0.0
2020-02-14,United Kingdom,0.0,0.0,9.0,0.0
2020-02-15,United Kingdom,0.0,0.0,9.0,0.0
2020-02-16,United Kingdom,0.0,0.0,9.0,0.0
2020-02-17,United Kingdom,0.0,0.0,9.0,0.0
2020-02-18,United Kingdom,0.0,0.0,9.0,0.0
2020-02-19,United Kingdom,0.0,0.0,9.0,0.0
2020-02-20,United Kingdom,0.0,0.0,9.0,0.0
2020-02-21,United Kingdom,0.0,0.0,9.0,0.0
2020-02-22,United Kingdom,0.0,0.0,9.0,0.0
2020-02-23,United Kingdom,0.0,0.0,9.0,0.0
2020-02-24,United Kingdom,0.0,0.0,9.0,0.0
2020-02-25,United Kingdom,4.0,0.0,13.0,0.0
2020-02-26,United Kingdom,0.0,0.0,13.0,0.0
2020-02-27,United Kingdom,0.0,0.0,13.0,0.0
2020-02-28,United Kingdom,3.0,0.0,16.0,0.0
2020-02-29,United Kingdom,4.0,0.0,20.0,0.0
2020-03-01,United Kingdom,3.0,0.0,23.0,0.0
2020-03-02,United Kingdom,13.0,0.0,36.0,0.0
2020-03-03,United Kingdom,3.0,0.0,39.0,0.0
2020-03-04,United Kingdom,12.0,0.0,51.0,0.0
2020-03-05,United Kingdom,38.0,0.0,89.0,0.0
2020-03-06,United Kingdom,29.0,0.0,118.0,0.0
2020-03-07,United Kingdom,49.0,0.0,167.0,1.0
2020-03-08,United Kingdom,43.0,1.0,210.0,2.0
2020-03-09,United Kingdom,67.0,0.0,277.0,2.0
2020-03-10,United Kingdom,46.0,1.0,323.0,3.0
2020-03-11,United Kingdom,50.0,3.0,373.0,6.0
2020-03-12,United Kingdom,87.0,0.0,460.0,6.0
2020-03-13,United Kingdom,134.0,2.0,594.0,8.0
2020-03-14,United Kingdom,208.0,2.0,802.0,10.0
2020-03-15,United Kingdom,342.0,11.0,1144.0,21.0
2020-03-16,United Kingdom,251.0,14.0,1395.0,35.0
2020-03-07,Togo,0.0,0.0,1.0,0.0
2020-03-08,Togo,0.0,0.0,1.0,0.0
2020-03-09,Togo,0.0,0.0,1.0,0.0
2020-03-10,Togo,0.0,0.0,1.0,0.0
2020-03-11,Togo,0.0,0.0,1.0,0.0
2020-03-12,Togo,0.0,0.0,1.0,0.0
2020-03-13,Togo,0.0,0.0,1.0,0.0
2020-03-14,Togo,0.0,0.0,1.0,0.0
2020-03-15,Togo,0.0,0.0,1.0,0.0
2020-03-16,Togo,0.0,0.0,1.0,0.0
2020-03-14,Trinidad and Tobago,0.0,0.0,1.0,0.0
2020-03-15,Trinidad and Tobago,0.0,0.0,1.0,0.0
2020-03-16,Trinidad and Tobago,1.0,0.0,2.0,0.0
2020-03-03,Tunisia,0.0,0.0,1.0,0.0
2020-03-04,Tunisia,0.0,0.0,1.0,0.0
2020-03-05,Tunisia,0.0,0.0,1.0,0.0
2020-03-06,Tunisia,0.0,0.0,1.0,0.0
2020-03-07,Tunisia,0.0,0.0,1.0,0.0
2020-03-08,Tunisia,0.0,0.0,1.0,0.0
2020-03-09,Tunisia,1.0,0.0,2.0,0.0
2020-03-10,Tunisia,0.0,0.0,2.0,0.0
2020-03-11,Tunisia,4.0,0.0,6.0,0.0
2020-03-12,Tunisia,0.0,0.0,6.0,0.0
2020-03-13,Tunisia,1.0,0.0,7.0,0.0
2020-03-14,Tunisia,9.0,0.0,16.0,0.0
2020-03-15,Tunisia,0.0,0.0,16.0,0.0
2020-03-16,Tunisia,2.0,0.0,18.0,0.0
2020-03-12,Turkey,0.0,0.0,1.0,0.0
2020-03-13,Turkey,0.0,0.0,1.0,0.0
2020-03-14,Turkey,4.0,0.0,5.0,0.0
2020-03-15,Turkey,0.0,0.0,5.0,0.0
2020-03-16,Turkey,0.0,0.0,5.0,0.0
2020-03-04,Ukraine,0.0,0.0,1.0,0.0
2020-03-05,Ukraine,0.0,0.0,1.0,0.0
2020-03-06,Ukraine,0.0,0.0,1.0,0.0
2020-03-07,Ukraine,0.0,0.0,1.0,0.0
2020-03-08,Ukraine,0.0,0.0,1.0,0.0
2020-03-09,Ukraine,0.0,0.0,1.0,0.0
2020-03-10,Ukraine,0.0,0.0,1.0,0.0
2020-03-11,Ukraine,0.0,0.0,1.0,0.0
2020-03-12,Ukraine,0.0,0.0,1.0,0.0
2020-03-13,Ukraine,2.0,0.0,3.0,0.0
2020-03-14,Ukraine,0.0,0.0,3.0,1.0
2020-03-15,Ukraine,0.0,0.0,3.0,1.0
2020-03-16,Ukraine,0.0,0.0,3.0,1.0
2020-01-29,United Arab Emirates,0.0,0.0,4.0,0.0
2020-01-30,United Arab Emirates,0.0,0.0,4.0,0.0
2020-01-31,United Arab Emirates,0.0,0.0,4.0,0.0
2020-02-01,United Arab Emirates,0.0,0.0,4.0,0.0
2020-02-02,United Arab Emirates,1.0,0.0,5.0,0.0
2020-02-03,United Arab Emirates,0.0,0.0,5.0,0.0
2020-02-04,United Arab Emirates,0.0,0.0,5.0,0.0
2020-02-05,United Arab Emirates,0.0,0.0,5.0,0.0
2020-02-06,United Arab Emirates,0.0,0.0,5.0,0.0
2020-02-07,United Arab Emirates,0.0,0.0,5.0,0.0
2020-02-08,United Arab Emirates,2.0,0.0,7.0,0.0
2020-02-09,United Arab Emirates,0.0,0.0,7.0,0.0
2020-02-10,United Arab Emirates,0.0,0.0,7.0,0.0
2020-02-11,United Arab Emirates,1.0,0.0,8.0,0.0
2020-02-12,United Arab Emirates,0.0,0.0,8.0,0.0
2020-02-13,United Arab Emirates,0.0,0.0,8.0,0.0
2020-02-14,United Arab Emirates,0.0,0.0,8.0,0.0
2020-02-15,United Arab Emirates,0.0,0.0,8.0,0.0
2020-02-16,United Arab Emirates,0.0,0.0,8.0,0.0
2020-02-17,United Arab Emirates,1.0,0.0,9.0,0.0
2020-02-18,United Arab Emirates,0.0,0.0,9.0,0.0
2020-02-19,United Arab Emirates,0.0,0.0,9.0,0.0
2020-02-20,United Arab Emirates,0.0,0.0,9.0,0.0
2020-02-21,United Arab Emirates,0.0,0.0,9.0,0.0
2020-02-22,United Arab Emirates,2.0,0.0,11.0,0.0
2020-02-23,United Arab Emirates,2.0,0.0,13.0,0.0
2020-02-24,United Arab Emirates,0.0,0.0,13.0,0.0
2020-02-25,United Arab Emirates,0.0,0.0,13.0,0.0
2020-02-26,United Arab Emirates,0.0,0.0,13.0,0.0
2020-02-27,United Arab Emirates,0.0,0.0,13.0,0.0
2020-02-28,United Arab Emirates,6.0,0.0,19.0,0.0
2020-02-29,United Arab Emirates,0.0,0.0,19.0,0.0
2020-03-01,United Arab Emirates,0.0,0.0,19.0,0.0
2020-03-02,United Arab Emirates,2.0,0.0,21.0,0.0
2020-03-03,United Arab Emirates,0.0,0.0,21.0,0.0
2020-03-04,United Arab Emirates,6.0,0.0,27.0,0.0
2020-03-05,United Arab Emirates,0.0,0.0,27.0,0.0
2020-03-06,United Arab Emirates,0.0,0.0,27.0,0.0
2020-03-07,United Arab Emirates,18.0,0.0,45.0,0.0
2020-03-08,United Arab Emirates,0.0,0.0,45.0,0.0
2020-03-09,United Arab Emirates,0.0,0.0,45.0,0.0
2020-03-10,United Arab Emirates,14.0,0.0,59.0,0.0
2020-03-11,United Arab Emirates,15.0,0.0,74.0,0.0
2020-03-12,United Arab Emirates,0.0,0.0,74.0,0.0
2020-03-13,United Arab Emirates,11.0,0.0,85.0,0.0
2020-03-14,United Arab Emirates,0.0,0.0,85.0,0.0
2020-03-15,United Arab Emirates,0.0,0.0,85.0,0.0
2020-03-16,United Arab Emirates,13.0,0.0,98.0,0.0
2020-01-23,United States,0.0,0.0,1.0,0.0
2020-01-24,United States,0.0,0.0,1.0,0.0
2020-01-25,United States,1.0,0.0,2.0,0.0
2020-01-26,United States,0.0,0.0,2.0,0.0
2020-01-27,United States,3.0,0.0,5.0,0.0
2020-01-28,United States,0.0,0.0,5.0,0.0
2020-01-29,United States,0.0,0.0,5.0,0.0
2020-01-30,United States,0.0,0.0,5.0,0.0
2020-01-31,United States,1.0,0.0,6.0,0.0
2020-02-01,United States,1.0,0.0,7.0,0.0
2020-02-02,United States,1.0,0.0,8.0,0.0
2020-02-03,United States,3.0,0.0,11.0,0.0
2020-02-04,United States,0.0,0.0,11.0,0.0
2020-02-05,United States,0.0,0.0,11.0,0.0
2020-02-06,United States,1.0,0.0,12.0,0.0
2020-02-07,United States,0.0,0.0,12.0,0.0
2020-02-08,United States,0.0,0.0,12.0,0.0
2020-02-09,United States,0.0,0.0,12.0,0.0
2020-02-10,United States,0.0,0.0,12.0,0.0
2020-02-11,United States,1.0,0.0,13.0,0.0
2020-02-12,United States,0.0,0.0,13.0,0.0
2020-02-13,United States,1.0,0.0,14.0,0.0
2020-02-14,United States,1.0,0.0,15.0,0.0
2020-02-15,United States,0.0,0.0,15.0,0.0
2020-02-16,United States,0.0,0.0,15.0,0.0
2020-02-17,United States,0.0,0.0,15.0,0.0
2020-02-18,United States,0.0,0.0,15.0,0.0
2020-02-19,United States,0.0,0.0,15.0,0.0
2020-02-20,United States,0.0,0.0,15.0,0.0
2020-02-21,United States,0.0,0.0,15.0,0.0
2020-02-22,United States,20.0,0.0,35.0,0.0
2020-02-23,United States,0.0,0.0,35.0,0.0
2020-02-24,United States,0.0,0.0,35.0,0.0
2020-02-25,United States,18.0,0.0,53.0,0.0
2020-02-26,United States,0.0,0.0,53.0,0.0
2020-02-27,United States,6.0,0.0,59.0,0.0
2020-02-28,United States,0.0,0.0,59.0,0.0
2020-02-29,United States,3.0,0.0,62.0,0.0
2020-03-01,United States,0.0,0.0,62.0,0.0
2020-03-02,United States,0.0,0.0,62.0,0.0
2020-03-03,United States,2.0,0.0,64.0,2.0
2020-03-04,United States,44.0,4.0,108.0,6.0
2020-03-05,United States,21.0,3.0,129.0,9.0
2020-03-06,United States,19.0,1.0,148.0,10.0
2020-03-07,United States,65.0,1.0,213.0,11.0
2020-03-08,United States,0.0,0.0,213.0,11.0
2020-03-09,United States,0.0,0.0,213.0,11.0
2020-03-10,United States,259.0,8.0,472.0,19.0
2020-03-11,United States,224.0,6.0,696.0,25.0
2020-03-12,United States,291.0,4.0,987.0,29.0
2020-03-13,United States,277.0,7.0,1264.0,36.0
2020-03-14,United States,414.0,5.0,1678.0,41.0
2020-03-15,United States,0.0,0.0,1678.0,41.0
2020-03-16,United States,0.0,0.0,1678.0,41.0
2020-03-16,Uruguay,0.0,0.0,4.0,0.0
2020-03-16,Uzbekistan,0.0,0.0,4.0,0.0
2020-03-14,Venezuela,0.0,0.0,2.0,0.0
2020-03-15,Venezuela,0.0,0.0,2.0,0.0
2020-03-16,Venezuela,0.0,0.0,2.0,0.0
2020-01-24,Vietnam,0.0,0.0,2.0,0.0
2020-01-25,Vietnam,0.0,0.0,2.0,0.0
2020-01-26,Vietnam,0.0,0.0,2.0,0.0
2020-01-27,Vietnam,0.0,0.0,2.0,0.0
2020-01-28,Vietnam,0.0,0.0,2.0,0.0
2020-01-29,Vietnam,0.0,0.0,2.0,0.0
2020-01-30,Vietnam,0.0,0.0,2.0,0.0
2020-01-31,Vietnam,3.0,0.0,5.0,0.0
2020-02-01,Vietnam,1.0,0.0,6.0,0.0
2020-02-02,Vietnam,1.0,0.0,7.0,0.0
2020-02-03,Vietnam,1.0,0.0,8.0,0.0
2020-02-04,Vietnam,1.0,0.0,9.0,0.0
2020-02-05,Vietnam,1.0,0.0,10.0,0.0
2020-02-06,Vietnam,0.0,0.0,10.0,0.0
2020-02-07,Vietnam,2.0,0.0,12.0,0.0
2020-02-08,Vietnam,1.0,0.0,13.0,0.0
2020-02-09,Vietnam,1.0,0.0,14.0,0.0
2020-02-10,Vietnam,0.0,0.0,14.0,0.0
2020-02-11,Vietnam,1.0,0.0,15.0,0.0
2020-02-12,Vietnam,0.0,0.0,15.0,0.0
2020-02-13,Vietnam,1.0,0.0,16.0,0.0
2020-02-14,Vietnam,0.0,0.0,16.0,0.0
2020-02-15,Vietnam,0.0,0.0,16.0,0.0
2020-02-16,Vietnam,0.0,0.0,16.0,0.0
2020-02-17,Vietnam,0.0,0.0,16.0,0.0
2020-02-18,Vietnam,0.0,0.0,16.0,0.0
2020-02-19,Vietnam,0.0,0.0,16.0,0.0
2020-02-20,Vietnam,0.0,0.0,16.0,0.0
2020-02-21,Vietnam,0.0,0.0,16.0,0.0
2020-02-22,Vietnam,0.0,0.0,16.0,0.0
2020-02-23,Vietnam,0.0,0.0,16.0,0.0
2020-02-24,Vietnam,0.0,0.0,16.0,0.0
2020-02-25,Vietnam,0.0,0.0,16.0,0.0
2020-02-26,Vietnam,0.0,0.0,16.0,0.0
2020-02-27,Vietnam,0.0,0.0,16.0,0.0
2020-02-28,Vietnam,0.0,0.0,16.0,0.0
2020-02-29,Vietnam,0.0,0.0,16.0,0.0
2020-03-01,Vietnam,0.0,0.0,16.0,0.0
2020-03-02,Vietnam,0.0,0.0,16.0,0.0
2020-03-03,Vietnam,0.0,0.0,16.0,0.0
2020-03-04,Vietnam,0.0,0.0,16.0,0.0
2020-03-05,Vietnam,0.0,0.0,16.0,0.0
2020-03-06,Vietnam,0.0,0.0,16.0,0.0
2020-03-07,Vietnam,1.0,0.0,17.0,0.0
2020-03-08,Vietnam,4.0,0.0,21.0,0.0
2020-03-09,Vietnam,9.0,0.0,30.0,0.0
2020-03-10,Vietnam,1.0,0.0,31.0,0.0
2020-03-11,Vietnam,4.0,0.0,35.0,0.0
